,tweet,hs_label,label
14695, بايع  و الكليجا اقسم  بالله البنات الكبار ذولي يكرهونك الناس ب تويتر والمهرجانات والاعلام الى متى رخيصات😷😷😷💔💔,,5.0
12576, 👎🏻👎🏻 للأسف. اشكالهم صايرة كانهم فلم كرتون.,NOT_HS,0.0
14838,صراحه بالنسبه بنسبة لي اشوف ان البنت الطويله اللي ترمي نفسها لرجل ، رخيصه ولاتنفع معها للزواج ابد ابدا... لو ماهم لابسين الا عبايات ماتشوف بنت ولاوحده بالفديو خوفا من اهلها والمجتمع والتواصل الاجتماعي 😉👎  بايع  الكليجا,,5.0
5167, الى متى وكيان بحجم الاتحاد راح يبقى تحت التهديد والحرمان..😡السالفه ما ينسكت عنها والي راح تستمر التهديدات وبكرة نصحى نلاقي الفريق درجة اول..😢,NOT_HS,0.0
13157, الكارثه بحد ذاتها وجوده في الاعلام 😡,NOT_HS,0.0
11846,  ابو صالح متزوج الثانيه بالسر😥كلما اتصلت عليهالثانيهام صالح تشيل الجوال وتحطهبالشحن😇ليش؟مسمي الثانيهالبطاريه منخفضة😤حسبي…,NOT_HS,0.0
7411,بصراحه اكثر شي يستفزني بالحياة بهالحياه.. عقلي الى والى متى فيه هالعقليه بالمجتمع والله لو بيدي لاسوي محرقه وارجع لهم مثل هتلر باليهود👞👞,,4.0
9317,عندنا والله القضاة يبي لهم قضاة فسااااد ومحسوبيات بين بعض بعض القضاة واصحاب هذي القضايا ويتفرعنون علينا بعض الاحيان الازواج لاصار يبي له معرفة قاضي 👎🏻  كنت مهجوره   اربع  سنه  اريد  فك  قيودي,,4.0
6209,صح برافو عليك اهم شي ال6 سنوات هذي ركز واشتغل عليها 😘 وتسمي نفسك كبير جده ايها الخدمي 🖕😁,,4.0
11003,  بنشتغل عشان نجيب قروش نمشي بيها الشغل 🐸,NOT_HS,0.0
7624,وش هالقرف😷💔!.,NOT_HS,0.0
1847, مرة شكرا جابتها ع الجبهه انا مزمان واتابع عبدالقادر رفع ضغطي م يصور سنابات ايش نسوي فيه 😠😰,NOT_HS,0.0
11249,الكلية دي بنتش كلب اوي 👊يخربيت صيدلة علي اللي عايز يدخلها في ساعة واحدة ده انا لسه في اعدادي وبيعملوا معايا كده امال هعمل ايه في باقي السينين الله يخربيتكوا علي بيت كليتكوا في ساعة واحدة ياكشي تولعوا كلكوا ونخلص 😏😏,HS5,4.0
12869, افضح  معنفكالمفروض تتعنفون مثله لانكم طلعتواجيل فاسدفارغ ما ينفع نفسه مابالك يتربى باهلهانعدام ماعندكم حياءواخلاق نشوفهابالشارع والطرق والمولاتالجيل الي قبلكم اهله ربوه المدرسين وربوه بالبيتاماانتم اسخف واجهل منك واغبى واشرف منكم لكن مافيهجيل فاسدفارغ بكل ماتعني ماتعنيه الكلمةنحتاج ل تجنيداجباري يعدل سلوككم وقصصكم وسواراتكم😠,,4.0
13942,#اصدقا_الوناسه_وينهمتعرفت مؤخراً ع صديقه مهايطيه كانت  تشتري كل يوم كوكيز 🍪 ب٢٠ريال وبعدها تروح تفطر، وتجبرني اشتري معها 😂 وانا مصروفي كله ٢٠ ريال ،مقدر اقولها مابي . اضطر اقولها شبعت من الكوكيز 🤢 دعواتكم  الله يفرقنا 😂,NOT_HS,0.0
5960,  قحبة السعوديه خلود معا الاثيوبي واخوها يصور عاش الديوووووث🖕🏻 ,HS1,1.0
8601,#بايع_الكليجا عجزت اشوف الوسامه فيه !!! و مستغربه من المخفات اللي سووا له كل ذي الصجه و هوه عادي و اقل من عادي 😩 بس ايش نقول عن المشفوحات ذي يععع 😷,HS6,5.0
1716,  ﻧﻘﻮﻝ #ﺑﻜﺮﻩ ﺗﺰﻳﻦ ﻭﻧﻨﺘﻈﺮ ﺑﻜﺮﻩ ﻭﻻ ﺣﻞ ﺑﻜﺮﻩ ﻧﻘﻮﻝ#ﺍﻻﻣﺲ_ﻳﺎﺯﻳﻨﻪ😷,NOT_HS,0.0
9889,حشيش user ايه استغفر الله العظيم و الله😂😂 بعدين انا اللي مالي و مال جماهير الزمالك ما تكسم الزمالك برحتك 😂😂👊,,3.0
11018, انت شكل للسانك طويل ومااتحترم اهلها ولا تحترمها ( اعوذ بالله 👊,NOT_HS,0.0
12523, ا بايع   الكليجايعععع تنرفزني كثرة الشكليات اللي قد تنتهك بها خصوصيات الاخرين ممجتتمععع غبببببي ومتخلف وهمجي وقليل حيا 🔪 🔪,,4.0
476, كبار الشخصيات بتحصلي ف الاودي😹🙉,NOT_HS,0.0
3719, انت 🐶🐶🐶🐶🐶🐶🐶🐶🐶عادي تنبح,NOT_HS,0.0
11019,الضفادع صدق من يوم سماهم ضفادع 🐸🐸🐸,,3.0
12884, ياوعدى🦄👅😘,NOT_HS,0.0
11944,ههههههه لانها ايرانيه ماغدرت وغدر فيكم الا شريفه بس تقتل وتدمر اخواننا السنه بايران برضو شريفه 👎🏼👎🏼الله لايبلانا,,2.0
6050, ماش انتي ما منك فايده من عرفتك 🖕🏿🚶🏻💔,NOT_HS,0.0
7142, شخص عادي بس البنات مكبرين الهرجه😂👊🏻,NOT_HS,0.0
11618,#بايع_الكليجا هههههههه عالمنا عجيب لاحياء ولاغيره .. اذا عجبك احد ماهو ضروري توضحي اعجابك فيه وين الحياء التي جبلنا عليه .. لكن كلن بعقله راضي 👎🏻,NOT_HS,0.0
11161, متفهميش ايه الفكره بس الموضوع بقي مريب والله 🐸🐸,NOT_HS,0.0
12940, صباح الوررد 😍فاتني اللقااء 😪😪😪مافيش لقاءات الصبح تاني اهايدي 👊💔,NOT_HS,0.0
756,بتعملوا معانا ف ام ديك ابونا كده طيب ليه هو احنا كفرة يا ولايهود... وربنا احنا ماشيين بالعلاج 😡😡😡😡,,2.0
2061,شكل انا الوحيده الي ما احب المأكولات البحريه ولا اللحم 😷😷😷😷,NOT_HS,0.0
6353,شو بكون القاسم المشترك بين الملحد الروسي والحمار السوري ؟ لتنين بشنهقوا 🐸,,2.0
1972,احنا ليش باقين هو الديناصور عرف الوضعية زفت و انقرض 😣,NOT_HS,0.0
644, كذاب بعينك 👎🏼صدام مهما كانت فيه صفات كويسه تبقى خيانته وغدره بجيرانه اللي داعموهـ في حربة ضد ايران شيء لا يغتفر .,NOT_HS,0.0
5368,احلي شاي بلبن عملتهولكو ده ولا ايه 🐸😂😂   ,NOT_HS,0.0
14143,المراة ذهبت تشتري فستان فاعجبها حذاء 🌹 فاشترت 👌 حقيبةهكذا هن انفس النساء😇😅. 👍 ويجيك واحد خروف يقول : ابي وحدة تفهمني! 😣خل تفهم نفسها هى بالاول.. عشان تفهمك. 😜 😅✌,,5.0
675,الي مبوصلوش او بيبعد بتخيله وبتبسط وبفرح وبعدين افوق وادمع واكمل حياتي علي كدة ..قصه بنت وسخه قصيرة حزينه 🐸,NOT_HS,0.0
14362,يعني مافي كرامه ولا انوثه عندنا ولاحيا يحزنون خلصنا من حمله خرفان ايفانكا وجو علينا نعجات  بايع  واكل الكليجاصراحه المفروض نزوجكم لبعض نفس ,,5.0
3922,🔴 لن يجد يهدا    البلوي  السمسرجية اي بال حتى ان ياتوا بالفريق - الذي حقق له كاس ، ولي العهد الاخير بعد اتعس فترة عاشها  الاتحاد  سنوات الضياع  - ارضا يحرقون عليها ارض الاتحاد ، ليزرعوا ما يناسبهم ليتم حصاده من جديد لكن هيهات لهم بعد ان انكشفوا 👎,,3.0
7435, اي حظ استغفر الله🤢,NOT_HS,0.0
10118,#بدت_حجوزات_كاس_العالمعلى اساس أننا ماننام الليل من همكم أنتم وبطولتكم 😒لو أروح لروسيا ماطبيت الملعبأحد يلقى تزلج وصيد غزلان وشوي😎 ويخليه ويروح للملعب عشان يجلس جنب تايلندي ريحة أباطه دهن تمساح 😷,HS3,3.0
5059,بكل 🔴 وضوح شاهد دفاع تركيا ونصرة  اوردغان للاخوان المسلمين المجرمين.... وضحت  الروية url للمغفلين والعملاء والمتعاطفين👊🏻,,3.0
8021, شفيك جاي تشتمني عشانك قبيح ! ومحد عطاك وجهه خلاص اذرف يالليل الشيون 🙇🏼‍♀️😩🖕🏿,NOT_HS,0.0
5492,متجر اخوي ناصر العقيل  بدون كمبيوتر 😎👊🏻URL الرقم 192 وحمل المتجرجميع التطبيقات تعمل بأذن الله 100%✅#زي_خبيرapple 📱 #رتويت 🔄,NOT_HS,0.0
10067,حرام تلعبون في دوري الابطال الابطال.. هذا مستواكم ,,3.0
14336,ناقصات عقل ودين ، وحيا ودين لابارك الله فيها في تربيتكن 😡 ، ترا الرجال اللي متزوج وعنده بنت وش ذنب زوجته وبنته الله بمحنتك انتي بعد وياها 🔥👞  بايع  الكليجا,,5.0
7344, قسم بالله شي مُخزي  انا ودي الخيزرانه الي محط بهن عشان يعرفن ان الله حق 🔪🔪,NOT_HS,0.0
11841,قاعده اقول كذا من الغبنه ياسميتي لازم تفهميني 😣💔 ,NOT_HS,0.0
3710, الله يسلم المخ تبعك😂😂😂😂😂😂😂😂🏃🏃🏃🏃🏃🏃🏃👊💔,NOT_HS,0.0
13758,والله ع الانحطاط اللي ساير ف تويتر ودي يحجبونه ف السعودية شي مٌقرف ومقزز👊🏼😡 #بايع_الكليجا,NOT_HS,0.0
2752,😟لي بقيت من خسه ودنايه قل قطرلادين ولا عفه ولاحيا فيه ولا فيه ادب😡ديرة ديره تجمع فيهاكلاب ونورخيانه وحقد وغدر وفقر وجبن وجهل وكذب,,1.0
13766,القناه تافهه وسطحيه الظاهر ماعندهم شغل ثاني ولا عندهم مشغله الا مظاهر صور الناس واشكالهم قبل اسبوع جايبين الطفل يزن عسيري والحين جايبين هذا!!.. سطحية الطرح وتفاهة الاعلام وين واصل واصل من هالانحطاط url وربي شي مره يفشل 👎,,4.0
12512,اكيد انتوو  مسلمين ولا لا 😡 ,NOT_HS,0.0
10987,تفاصيل صغيرة جدا   بس بتفرق والله 💩,NOT_HS,0.0
7869,واضح شفناكم في نهايي اسيا وفي الدوري تنعدون بالاصابع بس انتو جمهور جمهور فوز فقط فقط 🐸,,3.0
14380, بايع الدخان  الكليجاباي حق الله تصورينه وتنشريها...! ؟ للدرجه الرجال فيهم خجل وهي ولافكررت ؛ نسسال نسال الله السلامه بس من قلة الحياء ، اللي صارت صايره بكل هااليوومين 💔👎🏻.,,5.0
603,ههذا لو ان رييس الهييه ماله شغل في الانديه ولا له حتى شغل غير في هذه البطوله ويخلي الانديه تتنافس مع بعضها.. ااكد لك ان تظن النهايي النهايي بين فريق الباطن والفيصلي ، لكن ثق ان النهايي بين الكبير الاتحاد والصغير التعاون 🐸,,3.0
13463, يالله صباح خير 😤,NOT_HS,0.0
3882,منظر مقرف صدق 🔪🔪 ,NOT_HS,0.0
9969,١/ عبدالرحمن قاصر زيهم بالمدرسه ٢/ فيك عرق كويتي او شي زي كذه ٣/ من عبيد الكوره ٤/ عايش بالرياض ٥/ بس تصارخ بالتايم لاين 😡 ,NOT_HS,0.0
5085,-تأتيك الرسالة السعيدة والإتصال المطلوب والعالم الواسع إذا كان شحن جوالك 5% 🌚🔪💔-,NOT_HS,0.0
