,tweet,off_label,label
9106,ارعى جعل مايرعى غنم غيرك  انت بالذات خلك على رعاية السياحة الجنسية والدعارة ، لانك اهل لها واكثر وهي من صميم عملك الفني وسبب ثروتك,,1.0
7691,ياوجودي وجد من ضيّع نعاله👣لاقين وحده والأخرى مالقاها👞,NOT_OFF,0.0
2548, اح وينه ذا العن امه الحين 😡,OFF,1.0
1287, 👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻اهم شي اكتبو اسمي 😊,NOT_OFF,0.0
2714,كرره كبير للعساريه وطريقة كلامهم الغثيثه اليللاه يالعيني = الله يلعني 😷,OFF,1.0
7781, اهدا من كذا ي محور الكون انت ..انت ما تدري عن ماضي اللي حتتزوجها يمكن تكون من هالنوعياات وانا متوقعه انها منهم عاد نشوف وقتها ايش حتسوي ي هتلر زمانك 👟🔪,NOT_OFF,0.0
4415, شخيصه شوف كمان احد اسباب كرهي لعفاش التعليم يعني مثل ماكاتب حضرتك دكتور وهكذا الإملاء عندك شيء يستفزني والله 🌚🔪,OFF,1.0
8600,كمية استفزاز وقلة حيا وفضاوه بشكل كبير في الهاشتاق ..ايش في!! 👊🏼 #بايع_الكليجا,OFF,1.0
1845, استغفرالله احسن الظن بالناس ولا تتكلم بأسم الله ... كيف حكمت عليها انها ترتكب جميع الأثام والموبيقات ؟؟ 😤 بس خلاااص ✋🏽 لا نقاش مع جاهل,OFF,1.0
1670,المشكلة مو منزينه😩👎🏿😷 ذوقكم يابنات صاير في حضيض #بايع_الكليجا,OFF,1.0
7972,من الدفاره فيني ذاكرت جزئيه زياده ماهي معنا اي علمم يسمى هاذا يشهد اخت نيوتن 🔪.,NOT_OFF,0.0
5655, واو🙄🙂🐸,NOT_OFF,0.0
9715, بايع  الكليجاهش هش url اي هذا والله 🤨الحين اذا قلت واحد منكم محتاج كذا اثاري هالبنيات مجنونات 🤪اعقلن بس والله فضحتنا 🔪🤦🏻♀🌚,,1.0
4674, نفس حالتي بس ربي بلاني اني موهوبه فيه🙂💔🔪,NOT_OFF,0.0
9943,ربنا ياخدني ياخدكم 😡,,1.0
4395, الا تعالي وش دخل عيني يوم تبغين تدعين عليها 👊🏻😂,NOT_OFF,0.0
5479, نسيت ولا دراسة للاولاد.. ونأكل حنيذ 😂😂👊,NOT_OFF,0.0
4001,  🤣🤣🤣🤣 قال من شاهدك ياابالثعيل قال ذنبي اجتمعوا اكبر اثنين كذابين في تاريخ المهلكه 😷…,NOT_OFF,0.0
1492,مومعقووله اللي اشوفه واسمعه لهدرجة مات الحيا بقلوب بعض البنات وش صار بالدنيا البنات قاموا يتحرشون بالشباب الله لايبلانا  ☹️👊🏻#بايع_الكليجا,NOT_OFF,0.0
7611,ماهو يا اخف يا اموت عشان كده كتير 😤💔,NOT_OFF,0.0
5072,#افضح_معنفك الصف الاول الابتدائي معلمه سودانية تشد خدودي رغم اني ممتازه هلكتني بالشدوتهددني 🔪كنت اشوفها بااحلامي😭,NOT_OFF,0.0
3540,هماجه وشفاحه 😷 #بايع_الكليجا,OFF,1.0
9244,انقلع جب انت 😤,,1.0
9445,يحياتي محرومة☹💔عساني اموت قهر ولاالحق تلفوني ذكور يععععع ليش انفخه  واقعد ساعه اصوره وهو مايسوى👞 اصلا 👎,,1.0
4278, لأن عينه فارغة 😡😡,OFF,1.0
10459,اما اذا الفيلم مع مراد مابشوف ياكرهي وحبي له 😷,,1.0
2756, والله هو قعد يسبسب وانا صفيتوا وبعدها رد الريس عليه وانا اتونس 🐸🐸🐸,NOT_OFF,0.0
6835,  #بايع_الكليجا هذولاالبنات اللي يصورونه مافيهم خجل |.طيب واللي معاهم من الرجال ما ينكرو تصرفاتهم 😤,OFF,1.0
7715, لاتضحك ترى ادعي على ضيعتكم مايجيها مطر😂😂👊🏻,NOT_OFF,0.0
2197,المحاضرة بقالها عشر سنين ولسه مخلصتش  💔👊,NOT_OFF,0.0
4658,  من عنده حركه الضفدع اللي صارت بالملعب ؟🐸 #الفيحاء_الاهلي,NOT_OFF,0.0
5867,خلصو دمي ذا السسترات😢🔪🔪,NOT_OFF,0.0
6705,  قطر☻تحتفل بعيد الإستقلال وهي تحت الإحتلال التركي الأميركي! ويديرها صهيوني عزمي إبشاره🍺🕇🐖,OFF,1.0
1080,غغغغلللطططططططط🤢🤢🤢🤮🤮🤮 ,NOT_OFF,0.0
10599,للبيع  بايع بايع  يبيع الكليجا يهببب ياهلحريم ولا تسدكم😷,,1.0
4630,  #سنابات_عبدالقادر_الشهراني  #سنابات_كروم  مصّر ع القرد🐵🙈🙉🙊بكل السنابات سيبك من الغطاء وكّل كوكيز…,NOT_OFF,0.0
10393,كرره كبير للعساريه وطريقة وطريقه كلامهم وكلامهم الغثيثه اليللاه فيك يالعيني = الله لاا يلعني 😷,,1.0
4686,  سؤال وجواب 😣😣😣😣 ,NOT_OFF,0.0
8013,  #رسالة_السيسي_بالزي_العسكريالكبير كبير عاش الزعيم ✌🏻❤وعاشت مصر تحت قيادته✌🏻وعاش حكم العسكر 🙌✌🏻موتو بغيظكم يااهل الشر👊🏽 ht…,NOT_OFF,0.0
637,التعليقات اللي تصير عليه وربي انا لما اقراها انحرج بقوه عييييب وشق جيببب مو لهدرجة عاد تطيرين اخلاقك على رجال مادرى عن هواء بالك خقي معليك بس بدون مبالغه وشي مقزز 😷 #بايع_الكليجا,OFF,1.0
4786,خلاااااااص غثيتوا اهلنا غباء 😡#بايع_الكليجا,OFF,1.0
1589,  كلمة على الطلاق البعض يحسبها هياط وهي هلااك للاسرة .👎🏼.. #سنابات_حمدي#قصة_الصباح ,NOT_OFF,0.0
513, شوفوني ادافع عنكم يالبنات 🤢,NOT_OFF,0.0
2611,  كرشك تاعبك وعاملك احراج ☝️مش عارف وين تخبيه 😣ولا كيف تتخلص منو 😥بس الحل عندي ☝️مجموعة الكرش المميزة الطبيعة ☘تخلصك م…,NOT_OFF,0.0
3256, كيف ريحتهم 🤢😷😷😷,NOT_OFF,0.0
6210,ليش داخل البيت ابرد من برا البيت 😠,NOT_OFF,0.0
10996,الراجل العره😂👊,,1.0
11197,user الله ياخذهم من هالاجاشيين ماعاد استحوا ، يربي وش ذي العاهات الي تطلع من كل مكان 😷😷واضح حملت  metoo اعطت قوة عظيمه لكل امراة انها تعرف تكشف عن الكلاب البشرية المسعورة بكل شجاعة وتاخذ حقها كامله من الزوج عينه. دايما وابدا احب الرجال لما الانثى تكون ( صديق المراة نصيرة المراة ) ❤❤❤.,,1.0
10239,روح ابلع تبن بس ي وجه العنز  عقليتك الفاسده والفاسد مايحشمهم شي لابيت ولاعشه ولاسجن ، اذا عقليتك خرا انت وياها راح تضل تبقى خرا سواء رجعت طلعت ولاجلست بالبيت ولا ماحد صار سالم عنكم من انحرافكم هذا وعقليتكم الزباله ي ابو تفكير خراااااا😂😂😂😂,,1.0
3467, استرييييييييح 😂😂😂😂👊🏼,NOT_OFF,0.0
2549," لا و اذا جاء كلمني/جت تكلمني تسأل السؤال الغبي "" ممم كأني أعرفك "" 💩💩💩💩💩",OFF,1.0
10188,وي وي وي 😱😱 🙈 لا ياا مررره مو لهدرجه 😳 🤤 فشلتوووونا حسبكم الله وكفى يامشافيح 👊,,1.0
4051, فانبيت ٢ للسوان😡😂,NOT_OFF,0.0
8086,هلا والله ورعان المدارس رجعو ياوك يالتايم 🤢🤢,NOT_OFF,0.0
5807,#مهجوره_اربع_سنه_اريد_فك_قيودي لو انا منك اطق اسمه بالكامل وسكنه ومقر عمله مو اشهار بس هالشوارب يخافون على سمعتهم ومكانتهم بين اخوياه اكثر من خوفه ع بيته ..🙂👊🏻,OFF,1.0
7467, 😂😂🔪 ستندميين يا عيوون المها ..,NOT_OFF,0.0
4710,  توجهك ايتشي بحت اخوي محمد 👎,NOT_OFF,0.0
2607, تطلع غصب عن افمك🤢,OFF,1.0
5809, ماعندي ياامي ارحميني 😂😂😂😂🔪🔪🔪🔪🔪 نهايتك قربت خيو,NOT_OFF,0.0
3171,#بايع_الكليجا ييييييييع يخرع 🤢,OFF,1.0
4700,#بايع_الكليجاتدرون عاد لو طب بوجهي واحد حلو وربي استحي وأطالع اي شي ثاني بس توصل اصوره وين عايشين😣,NOT_OFF,0.0
6384,أنا بروح أسلم نفسي أبيهم يحجزون سيارتي عشان أتأدب وأنقرص لأني وايد ألتهي بالتليفون وأنا أسوق وبغيت أسوي مصيبة 😡😡#التليفون_بلشه,NOT_OFF,0.0
9549,ادي خد خد ادولا ,,1.0
7318,- قولي الي تقولينه🤷🏻‍♀️- مب متغيره على حد 🤷🏻‍♀️- عساها ماردت😂🖕🏻 وبعدين ما احب حد يلا مناك🤷🏻‍♀️ ,NOT_OFF,0.0
6700, عنصريه 😷,NOT_OFF,0.0
8454, اتخيل بس 🤢😂,NOT_OFF,0.0
7001, الكذب بريال عندكم يامطلقة😂👞 ,OFF,1.0
3307,  احقر الرجال من ترك طاهرة تبكي، وذهب إلى العاهرة يبكي👎🏼,OFF,1.0
1937, وش عندها خلوده صافه مع البنات 😷يمه منك,NOT_OFF,0.0
5396, أخ جاسم اولا كلمة غير كويتي كلمه مطاطية ويقصد فيها التلاعب السياسي والجميع يعلم أن الحكومة تماطل من ٦٠ سنة في قضية البدون ..ثانيا انا ما طلبت بتعليقك علي رائي  علشان تطلب سكوتي انت يا تعلق مثل الناس ولا سكر بوزك 😡تحياتي لك 🖐,OFF,1.0
5656, اششششششربي بعد اششششششربي 😠,NOT_OFF,0.0
2848,اجل لو تشوفوني وش بتسوون خلني ساكته بس 🙉 #بايع_الكليجا,NOT_OFF,0.0
4803,"  ""انا اول ما اصحى من النوماجلس مؤدب حتى لو احد سبني اتكلم بـ لغة العيون لين الله يفرجها وتشبك الفيوز وامردغه 🔪💣🌚",OFF,1.0
2918, انت 🐶🐶🐶🐶🐶🐶🐶🐶🐶عادي تنبح,OFF,1.0
10868,مين هالناس الغبية الي بتفكر بتخطبه ؟ 😷,,1.0
6226,إلى صناع شركات الأسهم بالسوق السعودي الجحلطإذا فيكم ذرة رجولة أعملوا مثل مضارب الصادرات الشنب😡,OFF,1.0
8800,  حنوانه👊🏻👊🏻,NOT_OFF,0.0
9089,الحمد لله دحين عرفنا مين كان يجي عندنا ، في الاجازات... 😂 وافهم يافهيم 😂 اهل الرياض رجاء ، لا تزورونا في موسم جدة   بايع  الكليجا,,1.0
4482,الظاهر اني رح أتأخر عن المحاضرة اللي اصلا صاحي بدري عشانها ⁦☺️⁩حياة زي الفل ما شاء الله 😤😡,NOT_OFF,0.0
3810, مره كلهم سافلين وقله حيا👎🏻,OFF,1.0
1751,طلع الزق مغتصب ممثلة من قبل 25 سنه ومعتدي عليها بالضرب والممثله حملت والحين بنتها عمرها 24 وعندها سرطان الثدي !!حسبي الله على كل ذكر مغتصب ومتحرش وتفكيره كيف يرضي شهواته القذره ولما حس انه بينقفط قال بطلع بصورة المسكين اللي اعترف بتحرش بسيط واعتذر اكيد كلنا لازم نحترمه شهم 😷🔪 ,OFF,1.0
6154,  صباح الخير 😡💔بسم الله  عداد 670,NOT_OFF,0.0
1771, 🤮🤮🤮 رباه عشان چذي حلمان اني اعيد ماده,NOT_OFF,0.0
6026, كلك  احساس  ومشاعر 👊,NOT_OFF,0.0
7863,حلفو باجر دوام 🤢,NOT_OFF,0.0
6993,صاحب فكرة موضة المخطط هالسنة سخيف وماعنده سالفة وعبيط وما احبه 💔☹️😡🤬 .. كل الدوام لابسين مخطط! احس بهج ما اقدر أتحمل 🤦🏻‍♀️😭☹️☹️☹️🦅🌚🥀,OFF,1.0
2898,يعني الحين مايلاقون الا ابوي يوم يعطونه دورة خير استغفرالله بس 😭👊🏾.,NOT_OFF,0.0
1062, انسان غريب حتى شكلك غريب ليش تزعل من اصلك اصلك  زيدي معروف يماني المحنشي من يمن من تعز يعني لحجي زيدي  ليش تزعل وعامل نفسك اهلاوي تراب في حلقك الشريف سيدك وتاج رأسك يا زبالة يا زيدي احمد ربك نظفناك وخليناك آدمي وانت حمار 🐒,OFF,1.0
858, انا قبلك 😡😡 ,NOT_OFF,0.0
4317, انا قلت ليك السهر الكتيير لاا👊🏾,NOT_OFF,0.0
