tweet,hs_label,label
 طبخامكولازوجتكيارب طبخ امه حتى ارتاح منه ومن الطبخ 😡,NOT_HS,0.0
من عجائب الهنود يغني بالجبل وحبيبته ترد عليه بالمطبخ 🌚🔪😂😂 اغني لكم يمكن تسمعوني 🤣 المسجوليفالروح  قروبسهمللدعم  فديتال ,NOT_HS,0.0
اهلي طلعاتهم للمره الالف ماتجي الا لما أبي انام يالله 🔪💔,NOT_HS,0.0
 عاصيالحلاني 👊🏻👊🏻 بس بحبك ومبسوطه لبنت  لبنان  ذافويس  MBCthevoice  فريقاحلام  mbc  ماريس 🌹,NOT_HS,0.0
تنوع ثقافات ليش إنتي منغلقة بعدين وش فيها الكليجا 👊🏼,NOT_HS,0.0
 بايعالكليجا اووفر ممرا الرجال استحى وهم م استحو مدري ياربي وش خلوو للجيل الجاي 🙂🔪,NOT_HS,0.0
هه افا ي بنات والله وانا اقول البنات شحليلهم مايتخرفنون ثقال طلعتو وانتي اخس من العيال في [UNK] خلاص بايعالكليجا,,1.0
صاحب اول فكرة تدشين موضة المخطط هالسنة سخيف وماعنده سالفة وعبيط وما قدرت احبه [UNK] [UNK] تخيلوا كل الدوام لابسين مخطط احس بالغت بهج ما عاد اقدر اتحمل 🤦🏻♀😭☹☹☹🦅🌚🥀,,1.0
مساكي سعاده قلبي url شفتي كمية الخيانه والقذاره المهم ان الممثل الفاشل بتاعكم ده هو كان عامل برنامج اسمه المخبر علي قناه اون وعامل فيها مع البلد وللعلم مش هو ينارجي برضو يا بلاعه هي الخيانه هي اللي طفحت بمصر 😡,,1.0
واو صبح واضح من بدايته 😒🖕🏿,NOT_HS,0.0
شفت يالنحيييس 😤😤😤😤 النت امس معلق عندي بسبتك حتى هي تقول 😨😨💔💔💔,NOT_HS,0.0
الوضع ممل يبيله حضن 😟😣💔,NOT_HS,0.0
الله يلعنك يا مكمان انت وأفكارك اللي تقهر 👎🏻,NOT_HS,0.0
بسم الله علي 🔪,NOT_HS,0.0
😣😣😣😣😣 الله ينقص ويزيد,NOT_HS,0.0
بايعالكليجا وين الهيية الملكية عن هالنعجات نخلص من موضوع الخرفان يطلع يطلع لنا نعجات وبعدين ضعنا وياكم 😠,,1.0
صدقت والله الناس ينتظرون التعليق والحريم ينتظرونها تنجلي عشان يبدون حملة التنظيف 💔😣,NOT_HS,0.0
ايه شهر فبراير ده 🤢,NOT_HS,0.0
سوريا وفلسطين واليمن وقطر وليبيا وفلسطين وسوريا ممنوع يحجوا لانهم فقط اختلفوا معهم بالسياسه 😂😂 الله اكبر اليهود ماعملوها 😡😡😡,,1.0
آه يا نوفا قلبي مايتحمل 😂😂😂😂😂😂💘💘💘💘💘💘 حب اخوي وحب زوجي ماينفع اختاري واحد 😂💔👊 كان كتير واضح انه مايبي يتصور حتى ماقدرت اخد كابتشر حلوة اخليها صورة بروفايل 😔💔 اعتقد اللي صورتهم سيدا والله اني ماحبيتها من الصبح وهيا لازقة ليه خيير يعني 🌚👊,NOT_HS,0.0
يا بنتي احنا لسا مغبناش مستعجلة ع ايه 👊👊 وكنا لسا معاكي فالصورة امبارح,NOT_HS,0.0
تكفى ي مزيونن 👊,NOT_HS,0.0
خلاص يالسوسه داوم 👊👊👊,NOT_HS,0.0
اوصخ شي اذا كنت موظف جديد انه كل من سوا مدير على راسك 💩,NOT_HS,0.0
اكتر جملة وهمية وبترفع الضغط 😣😣,NOT_HS,0.0
user بايعالكليجاكل شخص اللي اذا شاف شيء عجبه اكيد بيطالع ويمشي ويذكر خلق الله بينه وبين نفسه بس مو توصل للتصوير والكلام والملاحقوالتغزل قدامه يعني عيني عينك عينكبنات ماتربن وماعلى من روسهن رجال هايتات بالشوارع مع بنات السوء عسى الله الا يمحيكن ونرتاح منكم يافله انتي وهي ياحريه تفوو 👞👞,,1.0
هذا مبين صج انه مو طفل كويتي شكله اوربي اجنبي الكويتي يحشم لبسه الزي الوطني ما يتهبل بس مثل هذا الخبل ملبسينه على هدومنا جذي ومخلينه يتهبل الشره علي الخرفان اللي عنده مو مفروض ينقدونه علي تصرفه 😡,,1.0
كوكاكولا دي مفروض تكون بين قوسين  دال 🐸,NOT_HS,0.0
وزير النقل اليمني يفضح بالادلة دور الامارات في الاضرار الكبيرة باليمن واهله واهله عن طريق منع مشاريع التنمية ودعم الجماعات والميليشيات الحوثية الارهابية … فضحنا الله لا يعافيه 😡,,1.0
للاسف مجلس الاداره 👎🏻,NOT_HS,0.0
👊👊👊👊 مالك محسساني انك علمتيني حاجه نافعه 😂😂😂,NOT_HS,0.0
انبحي واذا خلصتي القمي ذا 💩,NOT_HS,0.0
ماهو فالح الا في ذا  من جد لاعب لايطاق 😡😡,NOT_HS,0.0
ويلوموني بكرهه الامارات ♡ [UNK],,1.0
بدايه تجمع الشواذ المراهقين وحثالة المجتمع 😷,,1.0
17 280 الف ريال اعطيها اي احدبالشارع ولو م اعرفه ولا اصرفها في مشاهدة مباراة اي كانت 🙂👊🏼 بدتحجوزاتكاسالعالم,NOT_HS,0.0
انت قرفتني ماشبعت هياط  مسكينة الي بتاخذك الله يعينها لا ثقافة ًولا اخلاق ولا حتى رجولة  تف عليك وعلى فلوسك تحسب البنات تشتريهم بفلوسك رح هايط على ناس بمستواك ينباع وينشرى بمية 😣,NOT_HS,0.0
شكله اليوم صج ماكو جامعه 💔🤧😷🤢,NOT_HS,0.0
اللي يبي يغث نفسه على هالصبح يدخل تاق الكليجا 🤢🤢🤢🤢,NOT_HS,0.0
لا ابغير البضاعه دامها للرجال اببيع قنابل على الزوجات 💣 فعاله وتنهي الضحيه بلحظه ولا تعطيه فرصه يتنفس 😡😡😂,NOT_HS,0.0
ظهر اختك اقرب 🖕🏻🙂,NOT_HS,0.0
👱 وش اسم امك 👨 تخسي عيب 😠👱 طيب لو تزوجت وش بتسمي بنتك 👨 بسميها نورة على اسم الوالدة ❤😊 اللهم اشف مرضانا ومرضى المسلمين,NOT_HS,0.0
بعض اللي يكتبون الخاص ممنوع كأنهم يقولون حياك الخاص تحت امرك بس ذا نوع من لفت الانتباه 😂😂😂👊,NOT_HS,0.0
طاع شلون يمشي 😍🐒🤣,NOT_HS,0.0
والله يافي ناس خساره فيهم حتى تسألين كيف حالهم او تفتحين معهم محادثه  وش هالمرض وش هالنفسياات 😷,NOT_HS,0.0
والله عيب اللي يصير يابنات 🐑,NOT_HS,0.0
ليه مايجي تنبيه بكل المنشن  بعضهم بس 🤨 لمازا هكزا 😣,NOT_HS,0.0
أتمنى من يضبط وهو يستخدم جوله بيده أن تضاعف عليه العقوبة  مثلاً يفرمت جواله 😡,NOT_HS,0.0
اريد افضحمعنفكالهاشتاق كله يشتكون من المعلمين والمعلمات ويلوموني اذا بكيت حقدت شديدا عليهم يفرغون عقدهم النفسيه السلبيه فينا 😡 😤 مدرساتي في الابتدايي الله لاا لا يسامحكم والله 😪💔,,1.0
فيحان بايعالكليجا قليلات ادب او مشفوحات له فشلتنا الله يفشلكن ، 👊🏼👊🏼,,1.0
يمه البنت 😷,NOT_HS,0.0
لآن المسجد بأسم لي خلفك ياتيس 😡 خطيب جمعه يطرد اليمنين والمصلين غير السعوديين من المسجد ويقول ان المسجد مخصص لابناء القبائل من السعوديين رفيعي النسب فهل يوجد رجل بينهم رشيد,HS1,1.0
وقت بدل ضايع 4 دقايق وحكم صفر في دقيقه 95  لما سجل صحم صفر 😡😠 الرجاء النظر في مثل ها حكام ,NOT_HS,0.0
 بايعالكليجااص بسعشانا قلنا مزيون خليتونا كفار قريشوبعضكم يستشرف وهو حتى الكبائر ختمها مع القحاب فالمراقص وينيكهم ويقول لاااااا حرام هذولا محتاااجات وحنا بس قلنا راينا الزبده كل زق وخل نكحل يالاشهب 😷 ابي كليجا اليوم شكلي بروح بناااااااات متى تسكر الجنادريه 😍,HS2,1.0
انا اللى اقول كده بس 😂😂👊👊👊👊,NOT_HS,0.0
امانة ايش الحلو فيه  وحركة اللي معصب عشان يصير حلو زيادة بطلوها من زمان 🤮 بائعالكليجا,NOT_HS,0.0
اصلا استحي اروح اقارن افضل لاعب وسط في اسيا العقيد عمر وانا بحمر حقكم 😭😂😂🐸,,1.0
اهاهاهاهاهاهاهاهاها 😸👊,NOT_HS,0.0
الولد بايعالكليجامن كثر كثر ما تطلع لي مقاطع ذا الانسان ف تويتر و ب اكسبلور الاستقرام و الواتس والتويتر والسناب تعبت لين صارت تجيني ف فارس احلامي حسبي الله عليكمخلو الرجال ف حاله استحوا بس يا بنات الكلب [UNK],,1.0
الطاقيه تنحط على راس ابوك الشيخ لاكن الضفدع في المستنقع 🐸🐸😭,NOT_HS,0.0
اعمل اي حاجه غير انك تبقي بوشين عشان هستحقرك جدا 👎🏻,NOT_HS,0.0
في هاشتاق  أفضحمعنفك لا أحد ممن تعرض للتعنيف رد على معنفه بكلمةاوبلكمة 👊 أو قاوم الافعال الشنيعةالتي تعتبر تعدي عل ,NOT_HS,0.0
مافي فايده حصة احساس  لس خوش بخور تبخرت به 😷,NOT_HS,0.0
ليه الافتري دا ✋😓👊😂💔,NOT_HS,0.0
اقفل ع قلبك كفاية تجرحه 🖐 وتعلقة بحبال امانى تطوحه 😣,NOT_HS,0.0
لعب مع الكبار يكبره لعب مع الصغار يصغره 😂😂😂😂😂😂👊 اعلان حضران يارمضان 💓,NOT_HS,0.0
فالفيردي 🙂 البدري 😣 جاتوزو 👊 مورينيو 😒,NOT_HS,0.0
لويس سواريز IG  أيام الأحد 😍🐶,NOT_HS,0.0
ايي لك مدري شجاهم اله لولد ميتعدة عمرة 30 ادري شبيك متشتغل اشو بنات ويشتغلن 😡 مرض بيهم 😂😂😂,NOT_HS,0.0
كيف يعجب الكثير شف طريقة كلامك  الله م خلق المرأة للطقطقه ي جاهل 👎🏼,HS6,1.0
الاغلب من اشباه الاطباء النفسيين العرب يسحب ويحط رجوله ويجي متاخر ولا راح يحترم المرضى حتى والادارة كذالك كانها خايفه منه ولا تعاقبه لاتعليق 👎🏻,,1.0
هذا الرجل تجده في خراب آخر  يتنقلون من مكان تصوير الى آخرعملاء الامريكان والصهاينه يتعالجون في داخل الارض المحتلة وتحتحماية المجرم ناتنياهو  قضينا على دواعش العراق ولم يبقي إلا المشوار للقضاء على هؤلاء المرتزقة من جيوش الكاميرات والتمثيل  سمعنا هذا الصراخ في العراق ايضاً 👎😡,HS1,1.0
